27108-4197-19939	 0.96552272  0.94291488  0.75671765  0.11178095  0.32560568  0.37666143   0.47506931  0.39282808  0.1642448   0.48851582  0.04060824  0.89480749   0.55793847  0.85765298  0.59744046  0.20676029  0.35326494  0.08640394   0.35699466  0.94080449  0.14584407  0.37058566  0.0495475   0.14325389   0.72803632  0.97077885  0.51186468  0.5219573   0.86668629  0.3240985   0.83434605  0.19581183  0.49114314  0.1390207   0.07440847  0.71118177   0.11866712  0.37001831  0.10358011  0.37693     0.02424378  0.05964868   0.68581542  0.68328054  0.87244287  0.39702752  0.62219753  0.30083502   0.00975232  0.36251181  0.11696974  0.74844685  0.25299594  0.84094359   0.40694031  0.9312359   0.96352484  0.12750637  0.90971071  0.03753868   0.97886396  0.08656242  0.2728293   0.64446073  0.09712947  0.75333511   0.9101118   0.3668108   0.39664191  0.09511828  0.31493276  0.47215072   0.04628076  0.18321286  0.50242333  0.43664198  0.79082501  0.04441129   0.65322768  0.02221418  0.99784786  0.84829293  0.57634855  0.82431519   0.3268104   0.59656243  0.19394852  0.07434115  0.90198018  0.73987918   0.30746962  0.83182577  0.4700065   0.10009013  0.80664851  0.70331826   0.24520224  0.39189933  0.2518432   0.11087069
27180-11286-19734	 0.04254483  0.27133267  0.72720131  0.04710779  0.90425068  0.54382158   0.46073091  0.10050589  0.47189713  0.69606192  0.5125325   0.23408782   0.65416504  0.22143416  0.57871459  0.03911245  0.02024044  0.93961131   0.27473922  0.59115609  0.99830489  0.91530262  0.46727715  0.57137248   0.87768591  0.86366274  0.01686779  0.85607098  0.07728218  0.71120455   0.49359511  0.01505831  0.41740024  0.36207018  0.72101242  0.90090785   0.24179353  0.98750636  0.65470886  0.88415065  0.53025927  0.27775069   0.55665326  0.72386138  0.50213591  0.281727    0.90045569  0.22497938   0.647993    0.68344248  0.27948129  0.92384462  0.48958217  0.07630883   0.7744866   0.59485089  0.50532913  0.42486839  0.97940641  0.80264485   0.37909293  0.63694493  0.17522756  0.69667484  0.60989096  0.25714595   0.21729855  0.25313862  0.61695891  0.48473165  0.41497092  0.70118804   0.82360905  0.33186171  0.8779788   0.63785919  0.80869844  0.72492092   0.1410994   0.3488039   0.48640698  0.4763596   0.28498458  0.46823773   0.83326223  0.60711009  0.62223676  0.52138235  0.40459877  0.91333573   0.21713762  0.01413294  0.17588043  0.77409157  0.9514892   0.60901961   0.36827916  0.37971095  0.09903696  0.01223247
27184-6665-26644	 0.06117586  0.85670518  0.05410378  0.412952    0.87051942  0.68658297   0.24665794  0.20714206  0.69766001  0.81062659  0.83422358  0.28475205   0.38053092  0.01135799  0.43836037  0.38088195  0.58052895  0.92812923   0.44356915  0.02132605  0.15490193  0.35990762  0.11093942  0.67295399   0.77248145  0.78925131  0.4086988   0.22233377  0.93833576  0.70512836   0.1827233   0.9269422   0.72335482  0.29494721  0.08314064  0.5162128   0.62596647  0.66202719  0.75316835  0.4594424   0.31500271  0.70374791   0.40725602  0.75491151  0.24826902  0.42019015  0.99753942  0.75362619   0.02048202  0.62103971  0.11567157  0.70218795  0.68787308  0.33534743   0.41336041  0.27144288  0.01811316  0.28258916  0.35805326  0.50955398   0.30803801  0.89818164  0.84246019  0.53586155  0.93160954  0.13452839   0.2424299   0.1650439   0.9467957   0.39816053  0.79118979  0.62938482   0.58580439  0.2056635   0.19267171  0.49478341  0.79377886  0.6114916   0.85023218  0.13656645  0.78462166  0.37007184  0.65010189  0.48738953   0.20530944  0.82074186  0.99213326  0.54477226  0.45370912  0.88479394   0.64976882  0.65764415  0.00291981  0.15460738  0.64422467  0.63102126   0.92210701  0.2681225   0.32649585  0.72691072
27205-28530-5776	 0.98324935  0.1731954   0.01209616  0.90564562  0.91535895  0.54310518   0.89024827  0.88798506  0.51805635  0.90660703  0.32018202  0.64196459   0.40689361  0.61310308  0.74083815  0.48496535  0.96725056  0.57687013   0.93028585  0.70103267  0.84483203  0.28934361  0.55243723  0.70006923   0.15475413  0.77663697  0.602811    0.90865396  0.98623288  0.02152067   0.12360231  0.65865745  0.22052627  0.00383421  0.18797276  0.20899375   0.97294747  0.14395627  0.02695221  0.22325458  0.60128824  0.72090277   0.46347556  0.69553492  0.22658839  0.62820354  0.80578697  0.57486637   0.61005943  0.24368078  0.8481296   0.16949108  0.44767124  0.49940569   0.90377351  0.32564285  0.4753654   0.12962623  0.14077178  0.31351722   0.55220672  0.1065918   0.37066874  0.41212773  0.42833295  0.52102405   0.04402311  0.10681962  0.93504606  0.45157006  0.06264544  0.58590452   0.16795463  0.45874031  0.41190012  0.27975429  0.13663028  0.23921702   0.99022627  0.62965783  0.25029497  0.00818782  0.51174507  0.54147118   0.93251797  0.14006713  0.69183499  0.56431349  0.4731275   0.94136777   0.38373148  0.25725617  0.65498339  0.98033125  0.54235647  0.81869856   0.72850448  0.66415403  0.40664662  0.67139703
27223-19943-22593	 0.01335205  0.10216721  0.69639096  0.20281094  0.68986464  0.66711138   0.89691006  0.76327576  0.29741718  0.35604441  0.26578589  0.09807732   0.02834237  0.51702266  0.38948991  0.88235059  0.81801394  0.14731277   0.45826966  0.74111144  0.74775414  0.00200509  0.58546022  0.17483936   0.15733096  0.83591722  0.61853085  0.03078639  0.0791025   0.49272626   0.75881779  0.63698388  0.55612189  0.42648859  0.04620772  0.26686312   0.51170333  0.92605732  0.21326294  0.15194274  0.08249517  0.68387702   0.38217359  0.52178371  0.68566934  0.31948029  0.44892771  0.40741883   0.02766804  0.76440807  0.06293434  0.59048497  0.27842309  0.04324836   0.64614226  0.9428489   0.38903963  0.52758301  0.8933598   0.21489386   0.21393052  0.98810896  0.12634216  0.46741574  0.11048909  0.49527908   0.42435282  0.54270452  0.0748636   0.07758547  0.37838032  0.91236946   0.86626624  0.19520798  0.27854343  0.11822141  0.82355242  0.48871328   0.61588992  0.13515742  0.98125672  0.38045906  0.45470519  0.60921366   0.54051396  0.94477628  0.65302214  0.31683055  0.37807934  0.62441804   0.74039339  0.65761146  0.52267213  0.21708335  0.61324568  0.88445412   0.14853047  0.34378917  0.59705663  0.25885419
27231-27374-24719	 0.66715023  0.57626885  0.43482317  0.94411157  0.51094851  0.13830801   0.78412263  0.34703351  0.71149801  0.76865726  0.08057462  0.53338091   0.28946212  0.89170542  0.01845096  0.97231031  0.99680635  0.92366221   0.90571314  0.0616471   0.73263288  0.02992104  0.97507155  0.30248362   0.05865081  0.69221246  0.64798705  0.95172979  0.01923516  0.46258302   0.19463006  0.64856232  0.94991738  0.26317299  0.99819777  0.72987033   0.61999342  0.12885572  0.01330362  0.44098227  0.35216801  0.99461486   0.65894097  0.08426148  0.00465922  0.23146763  0.80221097  0.12289267   0.93753597  0.9907224   0.81954296  0.3462669   0.51314021  0.78449137   0.80834609  0.49729522  0.24941366  0.36845166  0.41775756  0.67262762   0.7937592   0.90564959  0.36321957  0.04961369  0.74368262  0.96586896   0.4427852   0.41387009  0.28539767  0.73695936  0.76622654  0.97556223   0.4645606   0.04333945  0.54862235  0.20680471  0.43359021  0.27676056   0.86979175  0.35801808  0.5097205   0.74680994  0.48210503  0.45729534   0.16536706  0.21705881  0.17855533  0.90886057  0.3801082   0.30919701   0.08504064  0.57025219  0.12497536  0.23219813  0.79410589  0.01448453   0.23266633  0.99917225  0.60144664  0.03270512
27270-31916-14262	 0.27071113  0.9898041   0.08728218  0.52094613  0.28945179  0.2171618   0.64766728  0.5338418   0.47553547  0.94885102  0.65770781  0.17474308   0.59468955  0.32008334  0.63686281  0.56986348  0.40174089  0.14656965   0.31339539  0.48014753  0.34665421  0.36078696  0.59435992  0.83390969   0.86125703  0.37391919  0.19079858  0.96164873  0.01961276  0.39535906   0.41524828  0.61596836  0.05565082  0.42204297  0.786844    0.28129202   0.35362106  0.81094887  0.40504489  0.61951034  0.80432714  0.5637626   0.94661847  0.45013754  0.77925612  0.84922433  0.14721817  0.214585   0.94623424  0.20134212  0.98309506  0.72756776  0.86788085  0.10579856   0.84932009  0.56877626  0.61013195  0.34666559  0.9591125   0.68496514   0.8095871   0.586002    0.70819944  0.36053304  0.46359068  0.46240241   0.40119814  0.02429781  0.82841321  0.59075946  0.69819923  0.47971281   0.58614716  0.39963176  0.41193052  0.34110673  0.35082665  0.23036082   0.6069389   0.36290012  0.94317934  0.61975465  0.44726117  0.21100508   0.70724585  0.74777418  0.21979908  0.54003611  0.39265004  0.7529988   0.81989594  0.3312927   0.89240058  0.36395117  0.79761529  0.72250351   0.52213072  0.66509426  0.68480243  0.60022568
27294-13554-25518	 0.65231991  0.98495112  0.43715155  0.73267347  0.47602318  0.45740472   0.88960309  0.33499854  0.38429362  0.36035354  0.29386905  0.83777375   0.36939694  0.12656122  0.42483115  0.45505541  0.61516812  0.21807716   0.85321918  0.17596183  0.26224391  0.16450794  0.47692853  0.08703634   0.60177979  0.62880006  0.08749147  0.6329941   0.54684713  0.89544539   0.73406582  0.1424977   0.83394381  0.84647126  0.73357552  0.80373966   0.15323469  0.28265606  0.90310181  0.87748834  0.93278892  0.21325944   0.26706681  0.07291018  0.82567972  0.17566514  0.64549884  0.08063826   0.98464346  0.68698891  0.16702291  0.42928085  0.05252879  0.56172127   0.09843852  0.63990878  0.069343    0.13982849  0.25671276  0.1878381   0.55317667  0.96012201  0.19472996  0.0636987   0.04251617  0.77011555   0.83292758  0.55333297  0.34908147  0.39828013  0.68354058  0.52453286   0.67319928  0.67029169  0.3271133   0.55130885  0.16187526  0.5859824   0.29611902  0.06488085  0.08676992  0.27605304  0.19165779  0.52335935   0.22042386  0.96418968  0.7607008   0.04908141  0.09631077  0.97764065   0.391347    0.98243543  0.76300758  0.76290288  0.92302754  0.36634573   0.44410116  0.36736721  0.94477964  0.55113915
27298-5012-7485	  2.53854729e-01   3.63994464e-01   7.95060321e-01   9.02101776e-01    6.93880008e-01   2.70842496e-01   8.36796099e-02   2.24130372e-01    8.84540696e-01   6.64790581e-01   1.88313393e-01   2.53262278e-01    4.80815428e-01   7.74901874e-01   1.54780566e-01   5.14419212e-01    3.07623595e-01   7.48584189e-01   3.49728961e-01   1.36349108e-01    7.20315811e-01   3.47769277e-01   6.97563643e-01   2.79363282e-01    6.74843744e-01   6.59542749e-01   9.27675371e-02   9.60180757e-01    6.89977679e-01   1.61600869e-01   2.89048807e-01   2.56347576e-01    5.10022216e-01   5.85559144e-01   5.00475985e-01   7.84483749e-02    5.91318794e-01   7.52922114e-01   1.78240575e-01   1.60478200e-01    7.93859815e-01   2.09860375e-01   7.42110351e-01   7.41083886e-01    5.84553312e-01   9.49104078e-01   3.85837904e-01   9.83359079e-01    7.52963604e-01   5.67560979e-01   8.05632282e-01   1.82198359e-01    3.94785571e-01   1.87683385e-01   4.25787503e-01   6.48278443e-01    5.66837723e-01   7.22209549e-01   6.25709373e-01   7.51032042e-02    8.22018862e-01   7.93994182e-01   5.51187659e-01   6.05568306e-01    4.19106748e-01   9.93412589e-01   5.59956182e-01   4.68545851e-02    4.09930867e-01   8.14024522e-01   7.46236843e-01   7.66437967e-01    4.25014362e-01   9.00837066e-01   7.35156814e-02   1.60908862e-01    4.50908620e-01   3.66956371e-01   6.60780914e-01   2.23665215e-03    4.04506172e-01   4.93820057e-01   7.41307607e-01   2.20154789e-01    2.37427826e-01   8.88399362e-05   6.45076619e-01   5.16116422e-01    3.52571218e-01   6.46350799e-01   6.14129389e-01   7.85798703e-01    1.12830925e-01   6.83330746e-01   7.26506245e-01   5.34303795e-01    4.22209028e-01   3.25985923e-02   8.21464952e-01   8.98046951e-01
27337-2921-25247	 0.0270342   0.4257117   0.35837658  0.1699676   0.92278354  0.26616175   0.68738349  0.43000849  0.91506106  0.2453951   0.33452462  0.62071614   0.89617169  0.87105933  0.8037231   0.45030444  0.4069128   0.4819817   0.23838356  0.69291494  0.16359081  0.41236443  0.40879007  0.58816584   0.15252711  0.6734559   0.74060363  0.65347334  0.18368692  0.44580336   0.37531479  0.19115293  0.94239516  0.50227151  0.1246533   0.40020045   0.52612713  0.17351478  0.34101157  0.14208895  0.37150527  0.61607029   0.70753616  0.02745778  0.94187724  0.5997721   0.54911174  0.08635025   0.28898325  0.68452022  0.09060178  0.95567083  0.28325199  0.06988615   0.07845141  0.88700814  0.05810696  0.72645331  0.57228687  0.66843506   0.95492963  0.7930303   0.25933928  0.07945475  0.16428628  0.79001901   0.92742373  0.48820565  0.22249646  0.47364718  0.68339725  0.2611719   0.91225358  0.80297323  0.33081976  0.87538387  0.35998849  0.48042504   0.51642968  0.7925952   0.91154026  0.00878448  0.93283373  0.01245067   0.79880209  0.08249489  0.02833867  0.34122614  0.80411379  0.78007037   0.77444217  0.24552707  0.77386142  0.63275689  0.35892344  0.18067849   0.67810186  0.31207582  0.9281569   0.06378538
27345-28002-2099	 0.80523227  0.80465809  0.28398037  0.28362599  0.49748197  0.19116608   0.93463705  0.58851615  0.15034079  0.05759797  0.70697191  0.16432599   0.83399927  0.5335895   0.55018685  0.04619158  0.702756    0.52609035   0.07887412  0.11710832  0.30082784  0.50405037  0.25492849  0.19031269   0.92149044  0.13592231  0.2272048   0.69104546  0.70579823  0.65198823   0.15920006  0.3844689   0.31440104  0.33463975  0.66376119  0.42591774   0.44626577  0.22058059  0.06563182  0.15343741  0.33855071  0.18996013   0.84753729  0.33994482  0.288258    0.92503144  0.34622674  0.15959333   0.20590603  0.26596305  0.20763291  0.32662811  0.73536754  0.34362992   0.96335506  0.56614132  0.03145031  0.80661235  0.41901365  0.44526683   0.99418499  0.34898807  0.78271395  0.19258129  0.63189264  0.51466806   0.02309673  0.87211451  0.87112613  0.33232774  0.6487089   0.26330845   0.21323409  0.54828095  0.87197737  0.05652569  0.30557635  0.42095877   0.91928523  0.4978631   0.90011384  0.41153567  0.72544135  0.27410444   0.17324812  0.68623751  0.98237106  0.46956089  0.246954    0.88273106   0.92143138  0.80674258  0.47019725  0.98850926  0.72810862  0.50705573   0.40014733  0.86790107  0.77682384  0.72187975
27359-6011-5584	 0.0669895   0.4771736   0.6091241   0.91516332  0.62264689  0.33909214   0.72669823  0.35441481  0.95724471  0.17186224  0.29869744  0.38186938   0.05551102  0.41082098  0.75859008  0.17892733  0.21261464  0.32870127   0.63331582  0.69408519  0.61191506  0.0684642   0.46026679  0.3662969   0.3902351   0.30810938  0.28430602  0.51582212  0.31160196  0.46494335   0.98438002  0.94364462  0.64166144  0.65250774  0.64750443  0.21561933   0.48591307  0.18633221  0.76136169  0.27487667  0.97874704  0.68261279   0.8671351   0.84231023  0.87179836  0.07964908  0.37652247  0.53813593   0.81567625  0.882051    0.60057395  0.64281986  0.47731892  0.1366137   0.1622645   0.22681618  0.74392338  0.27265998  0.13651397  0.81696206   0.77461976  0.95009298  0.43816446  0.76900839  0.26140834  0.90329699   0.65932987  0.20363563  0.84013778  0.62299599  0.43259825  0.15304791   0.03595197  0.14416249  0.67439427  0.33123186  0.44735038  0.52926224   0.11729993  0.61405384  0.91533744  0.30761206  0.41352252  0.62264255   0.89494558  0.94484387  0.54919898  0.63696131  0.25804     0.27777966   0.57228988  0.08636242  0.99566176  0.71187889  0.43832417  0.51541374   0.24864427  0.00540983  0.43587094  0.5777901 
27397-9193-25590	 0.57113438  0.01794666  0.02619227  0.82251153  0.24334788  0.73269994   0.90959188  0.53817267  0.40862098  0.63296608  0.16377586  0.98699051   0.37627541  0.61748298  0.96333625  0.72886606  0.16638371  0.2544366   0.23177881  0.15186949  0.38442694  0.76158941  0.18077066  0.7943508   0.65899943  0.75801073  0.90523518  0.17741346  0.98349988  0.99727091   0.86748823  0.17934857  0.39327812  0.22356125  0.43182361  0.63320055   0.60436959  0.11372961  0.05699115  0.57405377  0.34591451  0.18535371   0.09884741  0.52249291  0.82341645  0.18312037  0.77264391  0.3111383   0.4169016   0.60030441  0.39128803  0.3667867   0.20016916  0.20920545   0.94487787  0.45715772  0.79902961  0.8962724   0.19011244  0.27960863   0.57236605  0.01231667  0.55079351  0.59107742  0.43390374  0.6759866   0.14055888  0.29050563  0.50499942  0.26399739  0.82265705  0.60684819   0.13939524  0.62485049  0.85996012  0.14644242  0.0518961   0.84521175   0.77026407  0.35854854  0.06292954  0.28884139  0.60032002  0.92192636   0.29735313  0.73220426  0.88806171  0.80151842  0.86828207  0.17838486   0.58743912  0.47588173  0.83803944  0.27734185  0.87491525  0.68179684   0.73951111  0.48658204  0.1269853   0.85566106
27434-27616-1763	 0.45394884  0.32915968  0.67669462  0.2685486   0.52763022  0.70491229   0.8226985   0.10164918  0.24325421  0.90416164  0.42565592  0.92681352   0.95745404  0.67376381  0.02256017  0.09157407  0.75860247  0.38892322   0.35248937  0.60431157  0.5148064   0.14376692  0.29387071  0.5659405   0.88577106  0.88691937  0.50896182  0.01116356  0.0742227   0.83908877   0.85368653  0.09151699  0.07152115  0.56970434  0.66196119  0.48564771   0.38942993  0.57058215  0.99924341  0.5975252   0.91942695  0.30228021   0.60728022  0.1554933   0.87023389  0.81981745  0.24119476  0.16458163   0.01104837  0.75139304  0.01953686  0.32095567  0.48872578  0.18754445   0.54356027  0.86154561  0.47407201  0.25398642  0.61676131  0.13568952   0.76486894  0.32114555  0.6868664   0.57237544  0.79351095  0.43946011   0.34427383  0.28926335  0.03187629  0.67891757  0.60819628  0.15013091   0.97172847  0.06531602  0.27933357  0.06077502  0.26867779  0.59658801   0.51511462  0.13479764  0.73622318  0.91521454  0.33248811  0.65434134   0.76602214  0.94580476  0.9945342   0.97930033  0.62114792  0.4978167   0.91522484  0.95483093  0.97395379  0.83259934  0.13094005  0.93743757   0.02631488  0.09708682  0.28087656  0.60012296
27445-29939-24940	 0.27836927  0.15130195  0.97643103  0.8530247   0.27919911  0.67068683   0.68159278  0.69182468  0.61527396  0.97944862  0.89548821  0.29543121   0.36819626  0.81343532  0.74373411  0.98462436  0.90454162  0.47665545   0.15740943  0.17123287  0.48687629  0.46113307  0.01933717  0.99193894   0.53998576  0.19790919  0.03621622  0.84792833  0.94021905  0.45204622   0.51139788  0.77315035  0.59439548  0.46880313  0.30628462  0.53196586   0.80556818  0.3025064   0.19721152  0.69119893  0.29357118  0.60800651   0.45105251  0.74565141  0.19922272  0.99717787  0.75639852  0.12624683   0.42959751  0.38081845  0.76349284  0.47123821  0.39244748  0.8171752   0.16018767  0.61531214  0.69903491  0.74412374  0.68983028  0.92128258   0.13983137  0.42224778  0.25052069  0.64471409  0.75570453  0.27472732   0.43764872  0.28860264  0.23009955  0.21159376  0.76157067  0.54000325   0.47234884  0.68456832  0.80366288  0.22565318  0.3460067   0.90319195   0.72990734  0.73489285  0.3202522   0.78637495  0.61178594  0.96580249   0.45939174  0.5655746   0.75862745  0.38913896  0.32793647  0.50710392   0.6163467   0.72569611  0.80869381  0.90342378  0.64913389  0.02294132   0.80562953  0.56433616  0.24967724  0.3521541 
27481-17099-24838	 0.53737706  0.0256119   0.03918343  0.2400616   0.60799393  0.27267357   0.64509409  0.68910786  0.6393243   0.90851473  0.70643354  0.0788549   0.37837737  0.66127316  0.40808074  0.5967059   0.433972    0.52580561   0.61306081  0.31206136  0.42203755  0.32471682  0.84893383  0.12009865   0.34585509  0.28691838  0.70088873  0.02013861  0.10775181  0.30957661   0.33413077  0.70266082  0.43206923  0.49682148  0.83279068  0.29676837   0.71038077  0.2390971   0.01223795  0.05156111  0.76213874  0.23848239   0.49407724  0.05800231  0.06594472  0.2438493   0.1044128   0.91359452   0.59274532  0.57350421  0.15136008  0.52245912  0.84446248  0.50822745   0.82962655  0.38315923  0.29965242  0.07158703  0.84931787  0.76128526   0.07978192  0.56952873  0.30532218  0.60798948  0.15270217  0.20625705   0.05901378  0.84785066  0.43798103  0.55840864  0.43502324  0.76538227   0.94993868  0.58372874  0.50201051  0.99079736  0.06685486  0.55359906   0.26987955  0.05648391  0.07895452  0.04950546  0.86167438  0.65644735   0.3027115   0.47370048  0.76597208  0.41429374  0.5971756   0.84571861   0.14094244  0.00256864  0.85995773  0.99491349  0.52671818  0.16187852   0.24873071  0.45477828  0.89872137  0.41359774
2750-1251-28359	 0.06841429  0.99448986  0.81058475  0.11051929  0.92910403  0.28411079   0.50786667  0.85594303  0.18624127  0.22903322  0.72196712  0.54653626   0.0895474   0.59236014  0.7966092   0.23061067  0.25810564  0.44577943   0.50078782  0.60605671  0.28307492  0.00572397  0.45675063  0.47853816   0.44580763  0.44249683  0.4686536   0.50277195  0.77548255  0.55625382   0.68579818  0.95959603  0.56615139  0.7127839   0.90110374  0.39403991   0.0685394   0.66897018  0.23361449  0.71972368  0.11093934  0.69906287   0.73807089  0.36232344  0.03075214  0.39836586  0.25173549  0.02842414   0.00235613  0.37755324  0.86069838  0.4274394   0.64428906  0.0951068   0.32693525  0.85651795  0.13949558  0.88504687  0.40562293  0.76957441   0.17412252  0.0987915   0.44699351  0.67212185  0.04412263  0.49813682   0.70930592  0.69815488  0.53002502  0.23448069  0.33792095  0.26752928   0.52293565  0.13701604  0.61839892  0.001427    0.84643552  0.3390752   0.5047463   0.31582075  0.17239947  0.03346308  0.86079032  0.20812597   0.13491184  0.79063111  0.69559448  0.6769098   0.44885111  0.92038028   0.89945782  0.87541323  0.00284685  0.1556899   0.54558507  0.30107749   0.17609461  0.28627129  0.4034134   0.29411447
27553-24188-24634	 0.68229218  0.21939813  0.32327446  0.12731179  0.89260143  0.21435391   0.43577919  0.60293331  0.59451706  0.23352831  0.31406761  0.57327824   0.62026744  0.96112233  0.49378501  0.87699831  0.56597838  0.18737499   0.29073119  0.2716781   0.10926881  0.43997024  0.79965276  0.72851128   0.58509254  0.68426534  0.90896121  0.85440663  0.72216144  0.08856662   0.65384486  0.46151245  0.1410048   0.43448263  0.85372181  0.55497251   0.84522725  0.24140987  0.0386247   0.930452    0.47630549  0.77974962   0.39708934  0.27447284  0.66907247  0.24333404  0.37834015  0.28843588   0.11364558  0.61113272  0.91875494  0.6264353   0.9490876   0.98587616   0.98984176  0.84071015  0.99832738  0.40084299  0.6931835   0.16525636   0.26469389  0.43988978  0.97649364  0.87232376  0.05139197  0.22639029   0.5899705   0.65127301  0.6763793   0.16316877  0.47607397  0.57494342   0.1184602   0.65585168  0.44928378  0.12049354  0.08254305  0.93352504   0.20523049  0.3709052   0.20406086  0.76888756  0.89627083  0.14554716   0.83016463  0.96603433  0.94045848  0.10546014  0.85846678  0.79379711   0.06892162  0.26591068  0.33075683  0.81480521  0.19501634  0.78334769   0.06222207  0.97772659  0.54222344  0.64434912
27602-26578-20776	 0.62191918  0.64522268  0.85455708  0.09504437  0.85537516  0.88919919   0.51629179  0.19335977  0.80749916  0.76921361  0.17856448  0.797169   0.45001358  0.39332411  0.94667252  0.16064238  0.35147583  0.81545615   0.20903137  0.33908238  0.85435987  0.73081016  0.41402082  0.07600263   0.24789443  0.69963273  0.61884685  0.95456967  0.25780151  0.11755536   0.34783938  0.76785401  0.22924781  0.24563943  0.30135199  0.19440073   0.83883409  0.79017373  0.74558909  0.1608358   0.70611972  0.36557442   0.28153444  0.78405644  0.99427813  0.32934182  0.55241684  0.69811557   0.18921313  0.39927419  0.72203336  0.42001521  0.15173259  0.12527177   0.80788907  0.4205372   0.90748422  0.18657249  0.58732407  0.8385795   0.97282066  0.71101076  0.84027716  0.60962363  0.65336895  0.93660046   0.3069145   0.27340121  0.0458502   0.92359654  0.46333738  0.03035004   0.0620383   0.55500434  0.17993885  0.42616921  0.21886999  0.78472956   0.90157798  0.4097842   0.38373796  0.87559005  0.6222474   0.73591608   0.51645575  0.46928043  0.39618382  0.2722284   0.28890149  0.55586538   0.45663042  0.03331289  0.37979806  0.36527784  0.13307115  0.34129034   0.25039946  0.90437738  0.03404774  0.25047282
27605-17702-31125	  2.06819033e-01   8.10557453e-01   3.43248546e-01   8.00033542e-01    2.08172470e-01   5.69666967e-01   1.15503771e-01   5.69746070e-01    6.18253483e-01   3.81463288e-02   5.54490426e-01   8.00263842e-01    3.95196221e-01   4.31379177e-01   6.85124668e-03   7.12122537e-01    1.79455054e-01   8.41356033e-01   5.65446584e-01   6.39653852e-01    2.08129293e-01   4.29993748e-01   1.28528789e-02   3.29894731e-01    1.41035506e-01   9.06258343e-01   6.66629838e-01   6.21807760e-01    8.24834457e-01   6.17179339e-01   4.18597782e-04   5.65295064e-01    4.96014874e-02   8.69390563e-01   8.56520960e-01   5.37177458e-01    6.64964624e-01   3.77052935e-01   1.12605914e-01   7.13210753e-01    3.63398850e-01   5.47572264e-01   9.94406173e-01   3.81070391e-01    1.96558996e-01   5.38732959e-01   1.62500216e-02   3.89581822e-01    3.86634197e-01   5.36384889e-01   5.15312850e-02   7.19644474e-01    2.70816952e-01   9.24201695e-01   2.33214778e-01   3.52308937e-01    8.92107553e-01   3.73112180e-01   7.53765653e-01   4.47007140e-02    9.51290707e-01   3.64820173e-02   4.00476249e-01   9.87105027e-01    6.96153682e-01   5.51488064e-01   4.15042498e-01   3.45871475e-01    1.55146648e-01   8.07727649e-01   7.79162334e-01   4.39599703e-02    6.90847383e-01   4.39940349e-01   2.76026656e-01   7.96955247e-01    7.76337798e-01   9.54252407e-01   7.48120039e-01   2.26192626e-02    1.12313627e-01   3.91419280e-02   6.86919014e-01   3.13096441e-01    5.86230169e-01   9.98316292e-01   4.67772763e-01   1.24310472e-01    5.47191240e-01   3.10337099e-01   5.26886647e-01   9.95647171e-01    7.36960557e-01   4.92974203e-01   2.65217386e-01   3.16087400e-01    4.03253390e-01   3.62227322e-01   6.03585506e-02   7.86949748e-01
27688-20348-104	 0.60490221  0.00163927  0.36780402  0.42053745  0.17405355  0.3325473   0.20504144  0.39350523  0.89999451  0.91629328  0.07890413  0.8428612   0.91527774  0.89000896  0.47282455  0.62665028  0.11014438  0.04222633   0.50736984  0.54141922  0.18413649  0.38642377  0.33339947  0.14450875   0.69455651  0.44396221  0.01204391  0.56846573  0.65639944  0.97362473   0.82465619  0.82087942  0.94711444  0.95354861  0.08553732  0.17807727   0.41449752  0.2054277   0.77636448  0.13202027  0.2622826   0.85203716   0.45106851  0.22859132  0.18380185  0.2226417   0.30442666  0.50264971   0.00269644  0.57624046  0.24331818  0.69079787  0.50265097  0.57270873   0.83633695  0.65887693  0.33341707  0.49806439  0.4618694   0.58784736   0.90369473  0.36163251  0.12469841  0.49084705  0.34972679  0.93722358   0.93015596  0.35069137  0.33720439  0.86127617  0.64638651  0.9204029   0.21660516  0.51880458  0.71289284  0.03555466  0.73784965  0.50812118   0.97965597  0.19257901  0.74243666  0.52713252  0.68140255  0.19035206   0.88531261  0.52331632  0.04059196  0.57218768  0.85049311  0.68762971   0.67072963  0.56385851  0.12745956  0.05556403  0.5489096   0.48985643   0.75674275  0.29053032  0.41457466  0.57996241
